Type,Text,C3,C4,C5
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",,,
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",,,
ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",,,
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,,,
ham,I see the letter B on my car,,,
ham,I havent lei.. Next mon can?,,,
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",,,
ham,Okie,,,
ham,Que pases un buen tiempo or something like that,,,
ham,Don know..he is watching film in computer..,,,
ham,I will treasure every moment we spend together...,,,
ham,Ill call you evening ill some ideas.,,,
ham,Huh so late... Fr dinner?,,,
ham,R we going with the  &lt;#&gt;  bus?,,,
ham,"Aight, you close by or still down around alex's place?",,,
ham,Yes.. now only saw your message..,,,
ham,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""",,,
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.,,,
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,,,
spam,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,,,
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,,,
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,,,
ham,"I���ll leave around four, ok?",,,
ham,Esplanade lor. Where else...,,,
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,,,
ham,Oh... Okie lor...We go on sat... ,,,
ham,Hi..i got the money da:),,,
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,,,
ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",,,
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,,,
ham,Okie �_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,,,
ham,"K, can I pick up another 8th when you're done?",,,
ham,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,,,
ham,Lmao but its so fun...,,,
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,,,
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",,,
spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at �350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",,,
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,,,
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,,,
ham,I'll reach in ard 20 mins ok...,,,
ham,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,,,
ham,I come n pick �_ up... Come out immediately aft ur lesson...,,,
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,,,
ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,,,
ham,Alright i have a new goal now,,,
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,,,
ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",,,
ham,Nah dub but je still buff,,,
ham,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",,,
ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",,,
ham,She's good. How are you. Where r u working now,,,
ham,I.ll hand her my phone to chat wit u,,,
spam,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,,,
ham,If you are not coughing then its nothing,,,
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",,,
ham,Thanks honey. Have a great day.,,,
ham,I am on the way to ur home,,,
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,,,
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,,,
ham,Juz go google n search 4 qet...,,,
ham,Carlos'll be here in a minute if you still need to buy,,,
ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",,,
ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,,,
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,,,
ham,K.k:)apo k.good movie.,,,
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,,,
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",,,
ham,Do you always celebrate NY's with your family ?,,,
ham,Ok lor thanx... �� in school?,,,
ham,Excellent! Wish we were together right now!,,,
ham,Thanks for this hope you had a good day today,,,
ham,I've reached already.,,,
ham,"Total disappointment, when I texted you was the craziest shit got :(",,,
ham,"He will, you guys close?",,,
ham,have * good weekend.,,,
ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,,,
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march ��_ ish!,,,
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...,,,
ham,When are you going to ride your bike?,,,
ham,Hey now am free you can call me.,,,
spam,Money i have won wining number 946 wot do i do next,,,
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",,,
ham,Can... I'm free...,,,
spam,Dear Subscriber ur draw 4 �100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,,,
ham,"Its ok chikku, and its my 1 of favourite song..:-)",,,
ham,U guys never invite me anywhere :(,,,
ham,"Ela kano.,il download, come wen ur free..",,,
ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",,,
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,,,
ham,"Tonight? Yeah, I'd be down for that",,,
ham,Or I guess  &lt;#&gt;  min,,,
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",,,
ham,I'm serious. You are in the money base,,,
ham,Pls dont restrict her from eating anythin she likes for the next two days.,,,
spam,You have won a guaranteed �200 award or even �1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,,,
ham,No break time one... How... I come out n get my stuff fr �_?,,,
ham,Come by our room at some point so we can iron out the plan for this weekend,,,
ham,I'm in office now da:)where are you?,,,
ham,Will be office around 4 pm. Now i am going hospital.,,,
ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,,,
ham,Ok. How many should i buy.,,,
ham,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,,,
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,,,
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,,,
ham,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",,,
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX �1.50,,,
ham,Genius what's up. How your brother. Pls send his number to my skype.,,,
ham,Ok cool. See ya then.,,,
spam,WIN a year supply of CDs 4 a store of ur choice worth �500 & enter our �100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,,,
ham,Oops i thk i dun haf enuff... I go check then tell �_..,,,
ham,We have to pick rayan macleran there.,,,
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,,,
ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,,,
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,,,
ham,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,,,
ham,Dear reached railway. What happen to you,,,
ham,Haha okay... Today weekend leh... ,,,
ham,Hey company elama po mudyadhu.,,,
ham,So no messages. Had food?,,,
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, �500 Cash or �100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",,,
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,,,
ham,"I think I���m waiting for the same bus! Inform me when you get there, if you ever get there.",,,
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, �3 per pole. UnSub 08718727870.",,,
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",,,
ham,Where to get those?,,,
ham,Tell dear what happen to you. Why you talking to me like an alian,,,
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. It��s the least a unique person like u deserve. Sleep tight or morning,,,
ham,"That's cool, I'll come by like  &lt;#&gt; ish",,,
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",,,
ham,Its normally hot mail. Com you see!,,,
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,,,
ham,Ya had just now.onion roast.,,,
ham,Yep get with the program. You're slacking.,,,
ham,I like to think there's always the possibility of being in a pub later.,,,
spam,Marvel Mobile Play the official Ultimate Spider-man game (�4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,,,
ham,"Dear, will call Tmorrow.pls accomodate.",,,
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",,,
ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,,,
ham,�� log off 4 wat. It's sdryb8i,,,
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,,,
ham,�� bot notes oredi... Cos i juz rem i got...,,,
ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,,,
ham,So �_'ll be submitting da project tmr rite?,,,
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",,,
ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,,,
